Date and time,Voltage AC L1 | Symo Advanced 20.0-3-M (1),Voltage AC L2 | Symo Advanced 20.0-3-M (1),Voltage AC L3 | Symo Advanced 20.0-3-M (1),Consumed directly,Consumption,Energy from grid,Energy to grid,PV production,
[dd.MM.yyyy HH:mm],[V],[V],[V],[Wh],[Wh],[Wh],[Wh],[Wh],
28.05.2024 21:05,   0.00   ,   0.00   ,   0.00   ,   0.00   , 114.00   , 114.00   ,   0.00   ,   0.00   ,
28.05.2024 21:10,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  94.00   ,  94.00   ,   0.00   ,   0.00   ,
28.05.2024 21:15,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  92.00   ,  92.00   ,   0.00   ,   0.00   ,
28.05.2024 21:20,   0.00   ,   0.00   ,   0.00   ,   0.00   , 236.00   , 236.00   ,   0.00   ,   0.00   ,
28.05.2024 21:25,   0.00   ,   0.00   ,   0.00   ,   0.00   , 260.00   , 260.00   ,   0.00   ,   0.00   ,
28.05.2024 21:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 258.00   , 258.00   ,   0.00   ,   0.00   ,
28.05.2024 21:35,   0.00   ,   0.00   ,   0.00   ,   0.00   , 262.00   , 262.00   ,   0.00   ,   0.00   ,
28.05.2024 21:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 108.00   , 108.00   ,   0.00   ,   0.00   ,
28.05.2024 21:45,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  98.00   ,  98.00   ,   0.00   ,   0.00   ,
28.05.2024 21:50,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  96.00   ,  96.00   ,   0.00   ,   0.00   ,
28.05.2024 21:55,   0.00   ,   0.00   ,   0.00   ,   0.00   , 126.00   , 126.00   ,   0.00   ,   0.00   ,
28.05.2024 22:00,   0.00   ,   0.00   ,   0.00   ,   0.00   , 280.00   , 280.00   ,   0.00   ,   0.00   ,
28.05.2024 22:05,   0.00   ,   0.00   ,   0.00   ,   0.00   , 258.00   , 258.00   ,   0.00   ,   0.00   ,
28.05.2024 22:10,   0.00   ,   0.00   ,   0.00   ,   0.00   , 256.00   , 256.00   ,   0.00   ,   0.00   ,
28.05.2024 22:15,   0.00   ,   0.00   ,   0.00   ,   0.00   , 162.00   , 162.00   ,   0.00   ,   0.00   ,
28.05.2024 22:20,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  90.00   ,  90.00   ,   0.00   ,   0.00   ,
28.05.2024 22:25,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  90.00   ,  90.00   ,   0.00   ,   0.00   ,
28.05.2024 22:30,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  90.00   ,  90.00   ,   0.00   ,   0.00   ,
28.05.2024 22:35,   0.00   ,   0.00   ,   0.00   ,   0.00   , 276.00   , 276.00   ,   0.00   ,   0.00   ,
28.05.2024 22:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 264.00   , 264.00   ,   0.00   ,   0.00   ,
28.05.2024 22:45,   0.00   ,   0.00   ,   0.00   ,   0.00   , 260.00   , 260.00   ,   0.00   ,   0.00   ,
28.05.2024 22:50,   0.00   ,   0.00   ,   0.00   ,   0.00   , 226.00   , 226.00   ,   0.00   ,   0.00   ,
28.05.2024 22:55,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  96.00   ,  96.00   ,   0.00   ,   0.00   ,
28.05.2024 23:00,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  96.00   ,  96.00   ,   0.00   ,   0.00   ,
28.05.2024 23:05,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  92.00   ,  92.00   ,   0.00   ,   0.00   ,
28.05.2024 23:10,   0.00   ,   0.00   ,   0.00   ,   0.00   , 190.00   , 190.00   ,   0.00   ,   0.00   ,
28.05.2024 23:15,   0.00   ,   0.00   ,   0.00   ,   0.00   , 260.00   , 260.00   ,   0.00   ,   0.00   ,
28.05.2024 23:20,   0.00   ,   0.00   ,   0.00   ,   0.00   , 256.00   , 256.00   ,   0.00   ,   0.00   ,
28.05.2024 23:25,   0.00   ,   0.00   ,   0.00   ,   0.00   , 254.00   , 254.00   ,   0.00   ,   0.00   ,
28.05.2024 23:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 134.00   , 134.00   ,   0.00   ,   0.00   ,
28.05.2024 23:35,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  96.00   ,  96.00   ,   0.00   ,   0.00   ,
28.05.2024 23:40,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  94.00   ,  94.00   ,   0.00   ,   0.00   ,
28.05.2024 23:45,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  96.00   ,  96.00   ,   0.00   ,   0.00   ,
28.05.2024 23:50,   0.00   ,   0.00   ,   0.00   ,   0.00   , 256.00   , 256.00   ,   0.00   ,   0.00   ,
28.05.2024 23:55,   0.00   ,   0.00   ,   0.00   ,   0.00   , 264.00   , 264.00   ,   0.00   ,   0.00   ,
SUM,34001.069  ,33711.863  ,33096.577  ,69472.06   ,150366.07   ,80894.01   ,   6.00   ,69478.06   ,
29.05.2024 00:00,   0.00   ,   0.00   ,   0.00   ,   0.00   , 260.00   , 260.00   ,   0.00   ,   0.00   ,
29.05.2024 00:05,   0.00   ,   0.00   ,   0.00   ,   0.00   , 226.00   , 226.00   ,   0.00   ,   0.00   ,
29.05.2024 00:10,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  90.00   ,  90.00   ,   0.00   ,   0.00   ,
29.05.2024 00:15,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  90.00   ,  90.00   ,   0.00   ,   0.00   ,
29.05.2024 00:20,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  92.00   ,  92.00   ,   0.00   ,   0.00   ,
29.05.2024 00:25,   0.00   ,   0.00   ,   0.00   ,   0.00   , 192.00   , 192.00   ,   0.00   ,   0.00   ,
29.05.2024 00:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 262.00   , 262.00   ,   0.00   ,   0.00   ,
29.05.2024 00:35,   0.00   ,   0.00   ,   0.00   ,   0.00   , 264.00   , 264.00   ,   0.00   ,   0.00   ,
29.05.2024 00:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 346.00   , 346.00   ,   0.00   ,   0.00   ,
29.05.2024 00:45,   0.00   ,   0.00   ,   0.00   ,   0.00   , 304.00   , 304.00   ,   0.00   ,   0.00   ,
29.05.2024 00:50,   0.00   ,   0.00   ,   0.00   ,   0.00   , 110.00   , 110.00   ,   0.00   ,   0.00   ,
29.05.2024 00:55,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  98.00   ,  98.00   ,   0.00   ,   0.00   ,
29.05.2024 01:00,   0.00   ,   0.00   ,   0.00   ,   0.00   , 150.00   , 150.00   ,   0.00   ,   0.00   ,
29.05.2024 01:05,   0.00   ,   0.00   ,   0.00   ,   0.00   , 226.00   , 226.00   ,   0.00   ,   0.00   ,
29.05.2024 01:10,   0.00   ,   0.00   ,   0.00   ,   0.00   , 240.00   , 240.00   ,   0.00   ,   0.00   ,
29.05.2024 01:15,   0.00   ,   0.00   ,   0.00   ,   0.00   , 244.00   , 244.00   ,   0.00   ,   0.00   ,
29.05.2024 01:20,   0.00   ,   0.00   ,   0.00   ,   0.00   , 242.00   , 242.00   ,   0.00   ,   0.00   ,
29.05.2024 01:25,   0.00   ,   0.00   ,   0.00   ,   0.00   , 242.00   , 242.00   ,   0.00   ,   0.00   ,
29.05.2024 01:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 242.00   , 242.00   ,   0.00   ,   0.00   ,
29.05.2024 01:35,   0.00   ,   0.00   ,   0.00   ,   0.00   , 154.00   , 154.00   ,   0.00   ,   0.00   ,
29.05.2024 01:40,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  98.00   ,  98.00   ,   0.00   ,   0.00   ,
29.05.2024 01:45,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  98.00   ,  98.00   ,   0.00   ,   0.00   ,
29.05.2024 01:50,   0.00   ,   0.00   ,   0.00   ,   0.00   , 324.00   , 324.00   ,   0.00   ,   0.00   ,
29.05.2024 01:55,   0.00   ,   0.00   ,   0.00   ,   0.00   , 256.00   , 256.00   ,   0.00   ,   0.00   ,
29.05.2024 02:00,   0.00   ,   0.00   ,   0.00   ,   0.00   , 252.00   , 252.00   ,   0.00   ,   0.00   ,
29.05.2024 02:05,   0.00   ,   0.00   ,   0.00   ,   0.00   , 246.00   , 246.00   ,   0.00   ,   0.00   ,
29.05.2024 02:10,   0.00   ,   0.00   ,   0.00   ,   0.00   , 244.00   , 244.00   ,   0.00   ,   0.00   ,
29.05.2024 02:15,   0.00   ,   0.00   ,   0.00   ,   0.00   , 242.00   , 242.00   ,   0.00   ,   0.00   ,
29.05.2024 02:20,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  96.00   ,  96.00   ,   0.00   ,   0.00   ,
29.05.2024 02:25,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  92.00   ,  92.00   ,   0.00   ,   0.00   ,
29.05.2024 02:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 140.00   , 140.00   ,   0.00   ,   0.00   ,
29.05.2024 02:35,   0.00   ,   0.00   ,   0.00   ,   0.00   , 326.00   , 326.00   ,   0.00   ,   0.00   ,
29.05.2024 02:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 256.00   , 256.00   ,   0.00   ,   0.00   ,
29.05.2024 02:45,   0.00   ,   0.00   ,   0.00   ,   0.00   , 252.00   , 252.00   ,   0.00   ,   0.00   ,
29.05.2024 02:50,   0.00   ,   0.00   ,   0.00   ,   0.00   , 254.00   , 254.00   ,   0.00   ,   0.00   ,
29.05.2024 02:55,   0.00   ,   0.00   ,   0.00   ,   0.00   , 252.00   , 252.00   ,   0.00   ,   0.00   ,
29.05.2024 03:00,   0.00   ,   0.00   ,   0.00   ,   0.00   , 178.00   , 178.00   ,   0.00   ,   0.00   ,
29.05.2024 03:05,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  94.00   ,  94.00   ,   0.00   ,   0.00   ,
29.05.2024 03:10,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  92.00   ,  92.00   ,   0.00   ,   0.00   ,
29.05.2024 03:15,   0.00   ,   0.00   ,   0.00   ,   0.00   , 200.00   , 200.00   ,   0.00   ,   0.00   ,
29.05.2024 03:20,   0.00   ,   0.00   ,   0.00   ,   0.00   , 294.00   , 294.00   ,   0.00   ,   0.00   ,
29.05.2024 03:25,   0.00   ,   0.00   ,   0.00   ,   0.00   , 248.00   , 248.00   ,   0.00   ,   0.00   ,
29.05.2024 03:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 246.00   , 246.00   ,   0.00   ,   0.00   ,
29.05.2024 03:35,   0.00   ,   0.00   ,   0.00   ,   0.00   , 252.00   , 252.00   ,   0.00   ,   0.00   ,
29.05.2024 03:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 254.00   , 254.00   ,   0.00   ,   0.00   ,
29.05.2024 03:45,   0.00   ,   0.00   ,   0.00   ,   0.00   , 194.00   , 194.00   ,   0.00   ,   0.00   ,
29.05.2024 03:50,   0.00   ,   0.00   ,   0.00   ,   0.00   , 100.00   , 100.00   ,   0.00   ,   0.00   ,
29.05.2024 03:55,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  98.00   ,  98.00   ,   0.00   ,   0.00   ,
29.05.2024 04:00,   0.00   ,   0.00   ,   0.00   ,   0.00   , 250.00   , 250.00   ,   0.00   ,   0.00   ,
29.05.2024 04:05,   0.00   ,   0.00   ,   0.00   ,   0.00   , 272.00   , 272.00   ,   0.00   ,   0.00   ,
29.05.2024 04:10,   0.00   ,   0.00   ,   0.00   ,   0.00   , 248.00   , 248.00   ,   0.00   ,   0.00   ,
29.05.2024 04:15,   0.00   ,   0.00   ,   0.00   ,   0.00   , 248.00   , 248.00   ,   0.00   ,   0.00   ,
29.05.2024 04:20,   0.00   ,   0.00   ,   0.00   ,   0.00   , 248.00   , 248.00   ,   0.00   ,   0.00   ,
29.05.2024 04:25,   0.00   ,   0.00   ,   0.00   ,   0.00   , 244.00   , 244.00   ,   0.00   ,   0.00   ,
29.05.2024 04:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 140.00   , 140.00   ,   0.00   ,   0.00   ,
29.05.2024 04:35,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  96.00   ,  96.00   ,   0.00   ,   0.00   ,
29.05.2024 04:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 100.00   , 100.00   ,   0.00   ,   0.00   ,
29.05.2024 04:45,   0.00   ,   0.00   ,   0.00   ,   0.00   , 314.00   , 314.00   ,   0.00   ,   0.00   ,
29.05.2024 04:50,   0.00   ,   0.00   ,   0.00   ,   0.00   , 258.00   , 258.00   ,   0.00   ,   0.00   ,
29.05.2024 04:55,   0.00   ,   0.00   ,   0.00   ,   0.00   , 254.00   , 254.00   ,   0.00   ,   0.00   ,
29.05.2024 05:00,   0.00   ,   0.00   ,   0.00   ,   0.00   , 252.00   , 252.00   ,   0.00   ,   0.00   ,
29.05.2024 05:05,   0.00   ,   0.00   ,   0.00   ,   0.00   , 246.00   , 246.00   ,   0.00   ,   0.00   ,
29.05.2024 05:10,   0.00   ,   0.00   ,   0.00   ,   0.00   , 236.00   , 236.00   ,   0.00   ,   0.00   ,
29.05.2024 05:15,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  94.00   ,  94.00   ,   0.00   ,   0.00   ,
29.05.2024 05:20,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  96.00   ,  96.00   ,   0.00   ,   0.00   ,
29.05.2024 05:25,   0.00   ,   0.00   ,   0.00   ,   0.00   , 108.00   , 108.00   ,   0.00   ,   0.00   ,
29.05.2024 05:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 340.00   , 340.00   ,   0.00   ,   0.00   ,
29.05.2024 05:35,   0.00   ,   0.00   ,   0.00   ,   0.00   , 256.00   , 256.00   ,   0.00   ,   0.00   ,
29.05.2024 05:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 254.00   , 254.00   ,   0.00   ,   0.00   ,
29.05.2024 05:45,   0.00   ,   0.00   ,   0.00   ,   0.00   , 256.00   , 256.00   ,   0.00   ,   0.00   ,
29.05.2024 05:50,   1.603  ,   1.599  ,   1.561  ,   0.01   , 254.01   , 254.00   ,   0.00   ,   0.01   ,
29.05.2024 05:55, 239.60   , 239.10   , 233.30   ,   1.24   , 139.24   , 138.00   ,   0.00   ,   1.24   ,
29.05.2024 06:00, 244.297  , 243.00   , 238.099  ,   4.21   , 104.21   , 100.00   ,   0.00   ,   4.21   ,
29.05.2024 06:05, 243.90   , 243.00   , 237.90   ,   7.79   ,  99.79   ,  92.00   ,   0.00   ,   7.79   ,
29.05.2024 06:10, 242.40   , 242.20   , 237.301  ,  12.75   , 320.75   , 308.00   ,   0.00   ,  12.75   ,
29.05.2024 06:15, 242.40   , 242.20   , 237.50   ,  18.58   , 256.58   , 238.00   ,   0.00   ,  18.58   ,
29.05.2024 06:20, 241.901  , 241.292  , 236.799  ,  24.55   , 248.55   , 224.00   ,   0.00   ,  24.55   ,
29.05.2024 06:25, 242.00   , 240.10   , 236.70   ,  30.83   , 248.83   , 218.00   ,   0.00   ,  30.83   ,
29.05.2024 06:30, 241.797  , 239.997  , 236.598  ,  36.57   , 244.57   , 208.00   ,   0.00   ,  36.57   ,
29.05.2024 06:35, 241.40   , 239.50   , 236.30   ,  42.58   , 200.58   , 158.00   ,   0.00   ,  42.58   ,
29.05.2024 06:40, 241.001  , 239.998  , 235.90   ,  48.23   , 124.23   ,  76.00   ,   0.00   ,  48.23   ,
29.05.2024 06:45, 241.20   , 239.70   , 235.90   ,  53.73   , 249.73   , 196.00   ,   0.00   ,  53.73   ,
29.05.2024 06:50, 241.799  , 239.395  , 236.101  ,  58.30   , 308.30   , 250.00   ,   0.00   ,  58.30   ,
29.05.2024 06:55, 241.70   , 238.60   , 236.20   ,  62.92   , 354.92   , 292.00   ,   0.00   ,  62.92   ,
29.05.2024 07:00, 242.104  , 239.601  , 235.801  ,  66.93   , 126.93   ,  60.00   ,   0.00   ,  66.93   ,
29.05.2024 07:05, 242.70   , 239.70   , 236.00   ,  72.96   , 118.96   ,  46.00   ,   0.00   ,  72.96   ,
29.05.2024 07:10, 241.995  , 239.295  , 235.195  ,  89.20   , 173.20   ,  84.00   ,   0.00   ,  89.20   ,
29.05.2024 07:15, 241.30   , 238.60   , 234.50   ,  83.10   , 327.10   , 244.00   ,   0.00   ,  83.10   ,
29.05.2024 07:20, 241.197  , 238.599  , 234.497  ,  86.85   , 310.85   , 224.00   ,   0.00   ,  86.85   ,
29.05.2024 07:25, 240.70   , 238.50   , 234.00   ,  90.92   , 342.92   , 252.00   ,   0.00   ,  90.92   ,
29.05.2024 07:30, 240.998  , 236.795  , 232.998  ,  92.94   , 328.94   , 236.00   ,   0.00   ,  92.94   ,
29.05.2024 07:35, 240.70   , 236.00   , 232.70   ,  91.98   , 381.98   , 290.00   ,   0.00   ,  91.98   ,
29.05.2024 07:40, 240.503  , 236.102  , 232.501  ,  88.09   , 288.09   , 200.00   ,   0.00   ,  88.09   ,
29.05.2024 07:45, 240.90   , 236.40   , 232.70   ,  88.18   , 158.18   ,  70.00   ,   0.00   ,  88.18   ,
29.05.2024 07:50, 240.691  , 235.997  , 232.497  ,  97.56   , 107.56   ,  10.00   ,   0.00   ,  97.56   ,
29.05.2024 07:55, 239.40   , 235.60   , 232.10   ,  96.61   , 288.61   , 192.00   ,   0.00   ,  96.61   ,
29.05.2024 08:00, 238.901  , 235.301  , 232.202  ,  81.90   , 277.90   , 196.00   ,   0.00   ,  81.90   ,
29.05.2024 08:05, 239.00   , 235.40   , 232.50   ,  92.66   , 244.66   , 152.00   ,   0.00   ,  92.66   ,
29.05.2024 08:10, 238.395  , 235.098  , 231.897  , 107.97   , 243.97   , 136.00   ,   0.00   , 107.97   ,
29.05.2024 08:15, 237.60   , 234.80   , 231.40   , 119.51   , 257.51   , 138.00   ,   0.00   , 119.51   ,
29.05.2024 08:20, 236.798  , 234.297  , 230.695  , 128.47   , 250.47   , 122.00   ,   0.00   , 128.47   ,
29.05.2024 08:25, 236.50   , 233.80   , 230.00   , 112.38   , 202.38   ,  90.00   ,   0.00   , 112.38   ,
29.05.2024 08:30, 236.697  , 233.391  , 229.497  , 107.94   , 117.94   ,  10.00   ,   0.00   , 107.94   ,
29.05.2024 08:35, 236.294  , 231.994  , 228.996  , 104.09   , 112.09   ,   8.00   ,   0.00   , 104.09   ,
29.05.2024 08:40, 235.40   , 231.10   , 228.40   , 262.45   , 282.45   ,  20.00   ,   0.00   , 262.45   ,
29.05.2024 08:45, 235.00   , 231.30   , 228.00   , 285.80   , 297.80   ,  12.00   ,   0.00   , 285.80   ,
29.05.2024 08:50, 233.998  , 230.193  , 227.693  , 308.00   , 320.00   ,  12.00   ,   0.00   , 308.00   ,
29.05.2024 08:55, 233.696  , 229.201  , 226.595  , 311.57   , 321.57   ,  10.00   ,   0.00   , 311.57   ,
29.05.2024 09:00, 233.10   , 229.30   , 225.90   , 314.17   , 370.17   ,  56.00   ,   0.00   , 314.17   ,
29.05.2024 09:05, 231.093  , 227.692  , 225.293  , 150.78   , 838.78   , 688.00   ,   0.00   , 150.78   ,
29.05.2024 09:10, 230.10   , 226.50   , 224.20   , 151.61   , 965.61   , 814.00   ,   0.00   , 151.61   ,
29.05.2024 09:15, 229.896  , 226.401  , 223.601  , 192.82   ,1152.82   , 960.00   ,   0.00   , 192.82   ,
29.05.2024 09:20, 229.30   , 226.50   , 223.80   , 182.43   ,1592.43   ,1410.00   ,   0.00   , 182.43   ,
29.05.2024 09:25, 228.198  , 225.491  , 222.598  , 248.81   ,1784.81   ,1536.00   ,   0.00   , 248.81   ,
29.05.2024 09:30, 227.90   , 224.20   , 222.30   , 292.84   ,1640.84   ,1348.00   ,   0.00   , 292.84   ,
29.05.2024 09:35, 227.597  , 223.999  , 222.294  , 394.39   ,1468.39   ,1074.00   ,   0.00   , 394.39   ,
29.05.2024 09:40, 227.10   , 223.90   , 221.40   , 329.26   ,1515.26   ,1186.00   ,   0.00   , 329.26   ,
29.05.2024 09:45, 226.294  , 222.494  , 219.799  , 331.59   ,1537.59   ,1206.00   ,   0.00   , 331.59   ,
29.05.2024 09:50, 225.40   , 221.60   , 219.60   , 315.30   ,1433.30   ,1118.00   ,   0.00   , 315.30   ,
29.05.2024 09:55, 225.195  , 221.998  , 218.997  , 249.51   ,1147.51   , 898.00   ,   0.00   , 249.51   ,
29.05.2024 10:00, 224.40   , 221.70   , 218.60   , 162.21   , 994.21   , 832.00   ,   0.00   , 162.21   ,
29.05.2024 10:05, 223.997  , 221.302  , 218.896  , 138.66   , 986.66   , 848.00   ,   0.00   , 138.66   ,
29.05.2024 10:10, 223.60   , 221.60   , 218.30   , 140.32   ,1000.32   , 860.00   ,   0.00   , 140.32   ,
29.05.2024 10:15, 223.899  , 220.599  , 218.00   , 146.91   ,1036.91   , 890.00   ,   0.00   , 146.91   ,
29.05.2024 10:20, 223.70   , 220.50   , 218.00   , 168.24   , 894.24   , 726.00   ,   0.00   , 168.24   ,
29.05.2024 10:25, 222.896  , 220.391  , 217.301  , 212.21   , 932.21   , 720.00   ,   0.00   , 212.21   ,
29.05.2024 10:30, 222.30   , 219.00   , 217.50   , 217.32   , 995.32   , 778.00   ,   0.00   , 217.32   ,
29.05.2024 10:35, 221.901  , 218.307  , 217.993  , 257.82   ,1049.82   , 792.00   ,   0.00   , 257.82   ,
29.05.2024 10:40, 222.00   , 219.40   , 216.90   , 527.65   ,1147.65   , 620.00   ,   0.00   , 527.65   ,
29.05.2024 10:45, 223.10   , 221.197  , 217.703  ,1020.04   ,1038.04   ,  18.00   ,   0.00   ,1020.04   ,
29.05.2024 10:50, 223.10   , 220.80   , 218.10   ,1013.97   ,1037.97   ,  24.00   ,   2.00   ,1015.97   ,
29.05.2024 10:55, 222.797  , 220.801  , 218.397  ,1023.62   ,1041.62   ,  18.00   ,   0.00   ,1023.62   ,
29.05.2024 11:00, 222.40   , 220.90   , 217.90   , 896.58   , 916.58   ,  20.00   ,   0.00   , 896.58   ,
29.05.2024 11:05, 222.294  , 220.193  , 217.093  ,1123.21   ,1139.21   ,  16.00   ,   0.00   ,1123.21   ,
29.05.2024 11:10, 221.40   , 219.10   , 216.00   ,1029.43   ,1045.43   ,  16.00   ,   0.00   ,1029.43   ,
29.05.2024 11:15, 220.897  , 218.993  , 214.906  ,1002.88   ,1022.88   ,  20.00   ,   0.00   ,1002.88   ,
29.05.2024 11:20, 220.50   , 218.00   , 215.80   ,1184.05   ,1204.05   ,  20.00   ,   0.00   ,1184.05   ,
29.05.2024 11:25, 220.403  , 217.404  , 214.60   ,1201.79   ,1217.79   ,  16.00   ,   0.00   ,1201.79   ,
29.05.2024 11:30, 220.80   , 218.00   , 214.60   ,1161.87   ,1185.87   ,  24.00   ,   0.00   ,1161.87   ,
29.05.2024 11:35, 220.199  , 218.298  , 214.792  ,1043.30   ,1067.30   ,  24.00   ,   0.00   ,1043.30   ,
29.05.2024 11:40, 220.10   , 218.00   , 213.60   ,1207.11   ,1231.11   ,  24.00   ,   0.00   ,1207.11   ,
29.05.2024 11:45, 219.201  , 218.20   , 213.70   ,1148.62   ,1168.62   ,  20.00   ,   0.00   ,1148.62   ,
29.05.2024 11:50, 219.40   , 218.20   , 213.70   ,1207.28   ,1227.28   ,  20.00   ,   0.00   ,1207.28   ,
29.05.2024 11:55, 219.401  , 217.497  , 214.00   ,1168.35   ,1214.35   ,  46.00   ,   2.00   ,1170.35   ,
29.05.2024 12:00, 219.50   , 217.00   , 214.00   ,1153.77   ,1233.77   ,  80.00   ,   0.00   ,1153.77   ,
29.05.2024 12:05, 219.599  , 217.90   , 214.599  ,1195.90   ,1281.90   ,  86.00   ,   0.00   ,1195.90   ,
29.05.2024 12:10, 219.40   , 217.90   , 214.40   ,1255.25   ,1407.25   , 152.00   ,   0.00   ,1255.25   ,
29.05.2024 12:15, 218.798  , 217.599  , 213.198  ,1138.42   ,1158.42   ,  20.00   ,   0.00   ,1138.42   ,
29.05.2024 12:20, 218.50   , 217.50   , 212.90   ,1294.37   ,1408.37   , 114.00   ,   0.00   ,1294.37   ,
29.05.2024 12:25, 217.999  , 217.493  , 212.70   ,1257.01   ,1305.01   ,  48.00   ,   0.00   ,1257.01   ,
29.05.2024 12:30, 217.90   , 216.50   , 212.70   ,1055.96   ,1283.96   , 228.00   ,   0.00   ,1055.96   ,
29.05.2024 12:35, 216.594  , 214.997  , 211.901  , 529.76   ,1127.76   , 598.00   ,   0.00   , 529.76   ,
29.05.2024 12:40, 215.70   , 214.50   , 212.00   , 495.82   ,1233.82   , 738.00   ,   0.00   , 495.82   ,
29.05.2024 12:45, 218.102  , 216.506  , 213.31   ,1137.39   ,1371.39   , 234.00   ,   0.00   ,1137.39   ,
29.05.2024 12:50, 218.40   , 217.40   , 214.80   ,1213.71   ,1259.71   ,  46.00   ,   2.00   ,1215.71   ,
29.05.2024 12:55, 219.70   , 218.60   , 216.80   ,   4.63   , 493.63   , 489.00   ,   0.00   ,   4.63   ,
29.05.2024 13:00, 218.854  , 217.804  , 215.407  ,1518.57   ,2007.57   , 489.00   ,   0.00   ,1518.57   ,
29.05.2024 13:05, 219.70   , 218.60   , 216.80   , 694.52   , 714.52   ,  20.00   ,   0.00   , 694.52   ,
29.05.2024 13:10, 222.203  , 219.605  , 219.501  , 932.13   , 948.13   ,  16.00   ,   0.00   , 932.13   ,
29.05.2024 13:15, 222.60   , 220.30   , 219.60   , 858.51   , 874.51   ,  16.00   ,   0.00   , 858.51   ,
29.05.2024 13:20, 223.099  , 220.402  , 219.693  , 869.71   , 887.71   ,  18.00   ,   0.00   , 869.71   ,
29.05.2024 13:25, 223.00   , 220.70   , 218.70   , 698.06   , 718.06   ,  20.00   ,   0.00   , 698.06   ,
29.05.2024 13:30, 222.901  , 220.996  , 219.203  , 695.02   , 707.02   ,  12.00   ,   0.00   , 695.02   ,
29.05.2024 13:35, 223.00   , 220.40   , 219.60   , 697.56   , 717.56   ,  20.00   ,   0.00   , 697.56   ,
29.05.2024 13:40, 222.197  , 219.393  , 218.301  , 703.15   , 715.15   ,  12.00   ,   0.00   , 703.15   ,
29.05.2024 13:45, 221.80   , 218.40   , 218.40   , 689.11   , 713.11   ,  24.00   ,   0.00   , 689.11   ,
29.05.2024 13:50, 220.40   , 217.891  , 218.19   , 743.20   , 759.20   ,  16.00   ,   0.00   , 743.20   ,
29.05.2024 13:55, 220.375  , 216.489  , 216.681  , 813.57   , 841.57   ,  28.00   ,   0.00   , 813.57   ,
29.05.2024 14:00, 216.70   , 214.80   , 213.80   , 330.44   ,1122.44   , 792.00   ,   0.00   , 330.44   ,
29.05.2024 14:05, 217.198  , 213.699  , 213.40   , 265.07   ,1101.07   , 836.00   ,   0.00   , 265.07   ,
29.05.2024 14:10, 216.90   , 213.50   , 213.40   , 304.10   ,1034.10   , 730.00   ,   0.00   , 304.10   ,
29.05.2024 14:15, 216.097  , 213.897  , 211.599  , 280.91   ,1056.91   , 776.00   ,   0.00   , 280.91   ,
29.05.2024 14:20, 215.60   , 213.40   , 211.50   , 334.92   ,1110.92   , 776.00   ,   0.00   , 334.92   ,
29.05.2024 14:25, 215.609  , 213.505  , 212.099  , 381.42   ,1067.42   , 686.00   ,   0.00   , 381.42   ,
29.05.2024 14:30, 216.90   , 214.30   , 212.00   , 525.07   , 911.07   , 386.00   ,   0.00   , 525.07   ,
